ObjectId,lat,long,offence,location,year,month,date,dayofweek,MCI,Arrest
4446,43.74295459,-79.60005506,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/07 04:00:00+00,Saturday  ,Auto Theft,1
4447,43.74180539,-79.59964006,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/11 04:00:00+00,Wednesday ,Auto Theft,0
4448,43.69021298,-79.57702746,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/14 04:00:00+00,Saturday  ,Auto Theft,1
4449,43.70395072,-79.56680825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/16 04:00:00+00,Monday    ,Auto Theft,1
4450,43.68794902,-79.58678411,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/20 04:00:00+00,Friday    ,Auto Theft,1
4451,43.68794902,-79.58678411,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/20 04:00:00+00,Friday    ,Auto Theft,1
4452,43.71384637,-79.58107841,Theft Of Motor Vehicle,Unknown,2014,June,2014/06/09 04:00:00+00,Monday    ,Auto Theft,1
4453,43.67766818,-79.58781262,Theft Of Motor Vehicle,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,June,2014/06/22 04:00:00+00,Sunday    ,Auto Theft,0
4454,43.73401277,-79.59033164,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/21 04:00:00+00,Saturday  ,Auto Theft,0
4455,43.72324962,-79.61676322,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,February,2021/02/20 05:00:00+00,Saturday  ,Assault,0
4456,43.71467196,-79.59220978,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2021,August,2021/08/18 04:00:00+00,Wednesday ,Assault,0
4457,43.71844401,-79.60169835,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,September,2014/09/16 04:00:00+00,Tuesday   ,Auto Theft,0
4458,43.71668853,-79.58236017,Assault With Weapon,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2021,June,2021/06/02 04:00:00+00,Wednesday ,Assault,1
4459,43.68081517,-79.59281296,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/20 04:00:00+00,Friday    ,Auto Theft,0
4460,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/24 04:00:00+00,Tuesday   ,Auto Theft,0
4461,43.70614835,-79.56404333,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/26 04:00:00+00,Thursday  ,Auto Theft,0
4462,43.71666178,-79.57844525,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/27 04:00:00+00,Friday    ,Auto Theft,0
4463,43.68676433,-79.60147228,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/13 04:00:00+00,Friday    ,Auto Theft,0
4464,43.68642313,-79.60079352,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/29 04:00:00+00,Sunday    ,Auto Theft,0
4465,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/16 04:00:00+00,Monday    ,Auto Theft,0
4466,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/16 04:00:00+00,Monday    ,Auto Theft,0
4467,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/17 04:00:00+00,Tuesday   ,Auto Theft,0
4468,43.73964264,-79.60315769,Theft Of Motor Vehicle,"Religious Facilities (Synagogue, Church, Convent, Mosque)",2014,July,2014/07/03 04:00:00+00,Thursday  ,Auto Theft,0
4469,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/21 04:00:00+00,Saturday  ,Auto Theft,0
4470,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/21 04:00:00+00,Saturday  ,Auto Theft,0
4471,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,June,2014/06/30 04:00:00+00,Monday    ,Auto Theft,0
4472,43.71844401,-79.60169835,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/07 04:00:00+00,Monday    ,Auto Theft,0
4473,43.72101639,-79.57392638,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,June,2014/06/14 04:00:00+00,Saturday  ,Auto Theft,0
4474,43.68936581,-79.60261139,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/05 04:00:00+00,Saturday  ,Auto Theft,1
4475,43.70754727,-79.57820583,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/12 04:00:00+00,Saturday  ,Auto Theft,1
4476,43.70614835,-79.56404333,Theft Of Motor Vehicle,Go Station,2014,July,2014/07/14 04:00:00+00,Monday    ,Auto Theft,0
4477,43.75044535,-79.62387213,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/15 04:00:00+00,Tuesday   ,Auto Theft,1
4478,43.72324962,-79.61676322,Theft Of Motor Vehicle,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,July,2014/07/15 04:00:00+00,Tuesday   ,Auto Theft,1
4479,43.68081517,-79.59281296,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/16 04:00:00+00,Wednesday ,Auto Theft,1
4480,43.70614835,-79.56404333,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/17 04:00:00+00,Thursday  ,Auto Theft,0
4481,43.68676433,-79.60147228,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/20 04:00:00+00,Sunday    ,Auto Theft,0
4482,43.75230198,-79.59926221,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/20 04:00:00+00,Sunday    ,Auto Theft,0
4483,43.75230198,-79.59926221,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/20 04:00:00+00,Sunday    ,Auto Theft,1
4484,43.70614835,-79.56404333,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/24 04:00:00+00,Thursday  ,Auto Theft,0
4485,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/25 04:00:00+00,Friday    ,Auto Theft,0
4486,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/25 04:00:00+00,Friday    ,Auto Theft,1
4487,43.69852853,-79.58014829,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/26 04:00:00+00,Saturday  ,Auto Theft,1
4488,43.71384637,-79.58107841,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,July,2014/07/22 04:00:00+00,Tuesday   ,Auto Theft,0
4489,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/31 04:00:00+00,Thursday  ,Auto Theft,1
4490,43.71526756,-79.57177694,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/31 04:00:00+00,Thursday  ,Auto Theft,1
4491,43.68642313,-79.60079352,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/31 04:00:00+00,Thursday  ,Auto Theft,0
4492,43.68642313,-79.60079352,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/31 04:00:00+00,Thursday  ,Auto Theft,0
4493,43.69021298,-79.57702746,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/01 04:00:00+00,Friday    ,Auto Theft,1
4494,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,August,2014/08/01 04:00:00+00,Friday    ,Auto Theft,0
4495,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,August,2014/08/01 04:00:00+00,Friday    ,Auto Theft,0
4496,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/31 04:00:00+00,Thursday  ,Auto Theft,0
4497,43.74687755,-79.62198544,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/02 04:00:00+00,Saturday  ,Auto Theft,0
4498,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/04 04:00:00+00,Monday    ,Auto Theft,0
4499,43.71526756,-79.57177694,Theft Of Motor Vehicle,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,August,2014/08/01 04:00:00+00,Friday    ,Auto Theft,0
4500,43.74364194,-79.60387564,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/05 04:00:00+00,Tuesday   ,Auto Theft,0
4501,43.69379116,-79.57188023,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/28 04:00:00+00,Monday    ,Auto Theft,0
4502,43.69379116,-79.57188023,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/28 04:00:00+00,Monday    ,Auto Theft,0
4503,43.70614835,-79.56404333,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/05 04:00:00+00,Tuesday   ,Auto Theft,0
4504,43.72375357,-79.61688986,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,August,2014/08/05 04:00:00+00,Tuesday   ,Auto Theft,0
4505,43.71526756,-79.57177694,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,August,2014/08/06 04:00:00+00,Wednesday ,Auto Theft,0
4506,43.74149589,-79.59856852,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,July,2014/07/25 04:00:00+00,Friday    ,Auto Theft,0
4507,43.67269845,-79.59205659,Theft Of Motor Vehicle,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",2014,June,2014/06/11 04:00:00+00,Wednesday ,Auto Theft,0
4508,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/08 04:00:00+00,Friday    ,Auto Theft,0
4509,43.72654145,-79.584426,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,August,2014/08/08 04:00:00+00,Friday    ,Auto Theft,0
4510,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/09 04:00:00+00,Saturday  ,Auto Theft,0
4511,43.70754727,-79.57820583,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/08 04:00:00+00,Friday    ,Auto Theft,0
4512,43.69379116,-79.57188023,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/11 04:00:00+00,Monday    ,Auto Theft,0
4513,43.71844401,-79.60169835,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/12 04:00:00+00,Tuesday   ,Auto Theft,0
4514,43.75303822,-79.61948978,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/11 04:00:00+00,Monday    ,Auto Theft,0
4515,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/11 04:00:00+00,Monday    ,Auto Theft,0
4516,43.68642313,-79.60079352,Theft Of Motor Vehicle,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2014,August,2014/08/14 04:00:00+00,Thursday  ,Auto Theft,0
4517,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/15 04:00:00+00,Friday    ,Auto Theft,0
4518,43.71653266,-79.59257596,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/15 04:00:00+00,Friday    ,Auto Theft,0
4519,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/16 04:00:00+00,Saturday  ,Auto Theft,0
4520,43.73409849,-79.60987366,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/16 04:00:00+00,Saturday  ,Auto Theft,0
4521,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/12 04:00:00+00,Tuesday   ,Auto Theft,0
4522,43.70614835,-79.56404333,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,August,2014/08/18 04:00:00+00,Monday    ,Auto Theft,0
4523,43.73385536,-79.59967447,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,August,2014/08/18 04:00:00+00,Monday    ,Auto Theft,0
4524,43.72395264,-79.60197285,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,April,2014/04/03 04:00:00+00,Thursday  ,Auto Theft,0
4525,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,September,2014/09/20 04:00:00+00,Saturday  ,Auto Theft,0
4526,43.71653266,-79.59257596,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,September,2014/09/04 04:00:00+00,Thursday  ,Auto Theft,0
4527,43.71384637,-79.58107841,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,August,2014/08/06 04:00:00+00,Wednesday ,Auto Theft,0
4528,43.70906126,-79.58721817,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,May,2014/05/01 04:00:00+00,Thursday  ,Auto Theft,0
4529,43.71384637,-79.58107841,Theft Of Motor Vehicle,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",2014,September,2014/09/06 04:00:00+00,Saturday  ,Auto Theft,0
4530,43.71653266,-79.59257596,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,August,2014/08/09 04:00:00+00,Saturday  ,Auto Theft,0
4531,43.67269845,-79.59205659,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,September,2014/09/23 04:00:00+00,Tuesday   ,Auto Theft,0
4532,43.71557013,-79.56849305,Theft Of Motor Vehicle,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,September,2014/09/26 04:00:00+00,Friday    ,Auto Theft,0
4533,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,October,2014/10/03 04:00:00+00,Friday    ,Auto Theft,0
4534,43.7303409,-79.62032409,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,October,2014/10/02 04:00:00+00,Thursday  ,Auto Theft,0
4535,43.68794902,-79.58678411,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/03 04:00:00+00,Friday    ,Auto Theft,0
4536,43.73090179,-79.62421973,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,October,2014/10/05 04:00:00+00,Sunday    ,Auto Theft,0
4537,43.73219045,-79.61423505,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,October,2014/10/06 04:00:00+00,Monday    ,Auto Theft,0
4538,43.72388969,-79.61580992,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/09 04:00:00+00,Thursday  ,Auto Theft,0
4539,43.73471415,-79.59786189,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,October,2014/10/09 04:00:00+00,Thursday  ,Auto Theft,0
4540,43.69021298,-79.57702746,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/04 04:00:00+00,Saturday  ,Auto Theft,0
4541,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/06 04:00:00+00,Monday    ,Auto Theft,0
4542,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/08 04:00:00+00,Wednesday ,Auto Theft,0
4543,43.75300241,-79.62508866,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,October,2014/10/16 04:00:00+00,Thursday  ,Auto Theft,0
4544,43.75402907,-79.60001264,Theft Of Motor Vehicle,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,October,2014/10/17 04:00:00+00,Friday    ,Auto Theft,0
4545,43.72170269,-79.57147176,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/20 04:00:00+00,Monday    ,Auto Theft,0
4546,43.71844401,-79.60169835,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/21 04:00:00+00,Tuesday   ,Auto Theft,0
4547,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/22 04:00:00+00,Wednesday ,Auto Theft,0
4548,43.73198248,-79.6151676,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/21 04:00:00+00,Tuesday   ,Auto Theft,0
4549,43.73401277,-79.59033164,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/22 04:00:00+00,Wednesday ,Auto Theft,0
4550,43.73401277,-79.59033164,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/22 04:00:00+00,Wednesday ,Auto Theft,0
4551,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/14 04:00:00+00,Tuesday   ,Auto Theft,0
4552,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/25 04:00:00+00,Saturday  ,Auto Theft,0
4553,43.74364194,-79.60387564,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/26 04:00:00+00,Sunday    ,Auto Theft,0
4554,43.72091378,-79.61676877,B&E W'Intent,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,June,2021/06/01 04:00:00+00,Tuesday   ,Break and Enter,0
4555,43.74428237,-79.60751813,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/26 04:00:00+00,Sunday    ,Auto Theft,0
4556,43.71844401,-79.60169835,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/29 04:00:00+00,Wednesday ,Auto Theft,0
4557,43.74549552,-79.61423941,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/29 04:00:00+00,Wednesday ,Auto Theft,0
4558,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,December,2014/12/23 05:00:00+00,Tuesday   ,Auto Theft,0
4559,43.71384637,-79.58107841,Theft Of Motor Vehicle,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,October,2014/10/01 04:00:00+00,Wednesday ,Auto Theft,0
4560,43.697844,-79.59314754,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/31 04:00:00+00,Friday    ,Auto Theft,0
4561,43.74406571,-79.59649182,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,November,2014/11/03 05:00:00+00,Monday    ,Auto Theft,0
4562,43.68257496,-79.58189334,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,November,2014/11/05 05:00:00+00,Wednesday ,Auto Theft,0
4563,43.68676433,-79.60147228,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,November,2014/11/03 05:00:00+00,Monday    ,Auto Theft,0
4564,43.68676433,-79.60147228,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/31 04:00:00+00,Friday    ,Auto Theft,0
4565,43.68482069,-79.58378351,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,October,2014/10/25 04:00:00+00,Saturday  ,Auto Theft,0
4566,43.73186719,-79.58997393,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,November,2014/11/07 05:00:00+00,Friday    ,Auto Theft,0
4567,43.73377335,-79.59350023,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,November,2014/11/09 05:00:00+00,Sunday    ,Auto Theft,0
