X,Y,Index_,event_unique_id,Division,occurrencedate,reporteddate,location,primary_type,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,year,month,time,occurrencedayofyear,dayofweek,occurrencehour,MCI,Hood_ID,Neighbourhood,Long,Lat,ObjectId,Zone,Season,Arrest
-8863059.034,5424117.868,13887,GO-20142401971,D23,2014/06/30 04:00:00+00,2014/06/30 04:00:00+00,Retirement Home,Other,1430,100,Assault,2014,June,30,181,Monday    ,18,2014,June,30,181,Monday    ,17,Assault,1,West Humber-Clairville,-79.61821394,43.73236392,500,East,Autumn,0
-8859955.19,5424371.891,13968,GO-20142409030,D23,2014/06/23 04:00:00+00,2014/07/01 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2014,July,1,182,Tuesday   ,17,2014,June,23,174,Monday    ,12,Break and Enter,1,West Humber-Clairville,-79.59033164,43.73401277,501,East,Autumn,0
-8858821.585,5418906.691,14171,GO-20142427552,D23,2014/07/03 04:00:00+00,2014/07/04 04:00:00+00,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,1430,100,Assault,2014,July,4,185,Friday    ,10,2014,July,3,184,Thursday  ,8,Assault,1,West Humber-Clairville,-79.58014829,43.69852853,502,East,Autumn,0
-8863727.595,5423892.616,14198,GO-20142429324,D23,2014/07/04 04:00:00+00,2014/07/04 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,July,4,185,Friday    ,14,2014,July,4,185,Friday    ,14,Break and Enter,1,West Humber-Clairville,-79.62421973,43.73090179,503,East,Autumn,0
-8862911.638,5422791.461,14211,GO-20142431927,D23,2014/06/24 04:00:00+00,2014/06/26 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,2014,June,26,177,Thursday  ,11,2014,June,24,175,Tuesday   ,12,Assault,1,West Humber-Clairville,-79.61688986,43.72375357,504,East,Winter,0
-8862911.638,5422791.461,14212,GO-20142431927,D23,2014/06/24 04:00:00+00,2014/06/26 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2014,June,26,177,Thursday  ,11,2014,June,24,175,Tuesday   ,12,Assault,1,West Humber-Clairville,-79.61688986,43.72375357,505,East,Winter,0
-8862579.513,5422629.009,14213,GO-20142429600,D23,2014/07/04 04:00:00+00,2014/07/04 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,July,4,185,Friday    ,15,2014,July,4,185,Friday    ,14,Break and Enter,1,West Humber-Clairville,-79.61390633,43.72269893,506,East,Winter,0
-8860783.644,5424740.041,14244,GO-20142433526,D23,2014/07/05 04:00:00+00,2014/07/05 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,July,5,186,Saturday  ,2,2014,July,5,186,Saturday  ,2,Assault,1,West Humber-Clairville,-79.59777377,43.73640232,507,East,Winter,0
-8860783.644,5424740.041,14245,GO-20142433526,D23,2014/07/05 04:00:00+00,2014/07/05 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,July,5,186,Saturday  ,2,2014,July,5,186,Saturday  ,2,Assault,1,West Humber-Clairville,-79.59777377,43.73640232,508,East,Winter,0
-8860490.23,5419299.526,14352,GO-20142338884,D23,2014/06/21 04:00:00+00,2014/06/22 04:00:00+00,Jails / Detention Centres,Other,1430,100,Assault,2014,June,22,173,Sunday    ,12,2014,June,21,172,Saturday  ,16,Assault,1,West Humber-Clairville,-79.59513798,43.70107981,509,East,Winter,0
-8861220.527,5421973.629,14357,GO-20142444454,D23,2014/07/06 04:00:00+00,2014/07/06 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2014,July,6,187,Sunday    ,20,2014,July,6,187,Sunday    ,20,Assault,1,West Humber-Clairville,-79.60169835,43.71844401,510,East,Winter,0
-8860490.23,5419299.526,14477,GO-20142456593,D23,2014/06/24 04:00:00+00,2014/07/06 04:00:00+00,Jails / Detention Centres,Other,1460,100,Assault Peace Officer,2014,July,6,187,Sunday    ,15,2014,June,24,175,Tuesday   ,8,Assault,1,West Humber-Clairville,-79.59513798,43.70107981,511,East,Winter,0
-8860490.23,5419299.526,14547,GO-20142461241,D23,2014/07/09 04:00:00+00,2014/07/09 04:00:00+00,Jails / Detention Centres,Other,1430,100,Assault,2014,July,9,190,Wednesday ,10,2014,July,9,190,Wednesday ,10,Assault,1,West Humber-Clairville,-79.59513798,43.70107981,512,East,Winter,0
-8861633.532,5425159.937,14549,GO-20142462307,D23,2014/07/09 04:00:00+00,2014/07/09 04:00:00+00,"Private Property Structure (Pool, Shed, Detached Garage)",Other,1430,100,Assault,2014,July,9,190,Wednesday ,16,2014,July,9,190,Wednesday ,13,Assault,1,West Humber-Clairville,-79.60540844,43.73912763,513,East,Winter,0
-8862612.813,5427672.849,14556,GO-20142463177,D23,2014/07/08 04:00:00+00,2014/07/09 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1430,100,Assault,2014,July,9,190,Wednesday ,17,2014,July,8,189,Tuesday   ,15,Assault,1,West Humber-Clairville,-79.61420547,43.75543492,514,East,Winter,0
-8861119.801,5417042.986,14602,GO-20142466330,D23,2014/07/10 04:00:00+00,2014/07/10 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1420,110,Assault Bodily Harm,2014,July,10,191,Thursday  ,4,2014,July,10,191,Thursday  ,1,Assault,1,West Humber-Clairville,-79.60079352,43.68642313,515,East,Winter,0
-8861119.801,5417042.986,14603,GO-20142466330,D23,2014/07/10 04:00:00+00,2014/07/10 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1610,200,Robbery - Mugging,2014,July,10,191,Thursday  ,4,2014,July,10,191,Thursday  ,1,Robbery,1,West Humber-Clairville,-79.60079352,43.68642313,516,East,Winter,0
-8860490.23,5419299.526,14612,GO-20142467608,D23,2014/07/10 04:00:00+00,2014/07/10 04:00:00+00,Jails / Detention Centres,Other,1430,100,Assault,2014,July,10,191,Thursday  ,8,2014,July,10,191,Thursday  ,8,Assault,1,West Humber-Clairville,-79.59513798,43.70107981,517,East,Winter,0
-8861220.527,5421973.629,14633,GO-20142468243,D23,2014/07/09 04:00:00+00,2014/07/10 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2014,July,10,191,Thursday  ,10,2014,July,9,190,Wednesday ,21,Break and Enter,1,West Humber-Clairville,-79.60169835,43.71844401,518,East,Winter,0
-8861220.527,5421973.629,14634,GO-20142468323,D23,2014/07/09 04:00:00+00,2014/07/10 04:00:00+00,Bar / Restaurant,Commercial,2120,220,B&E W'Intent,2014,July,10,191,Thursday  ,10,2014,July,9,190,Wednesday ,21,Break and Enter,1,West Humber-Clairville,-79.60169835,43.71844401,519,East,Winter,0
-8861373.447,5427135.72,14637,GO-20142469703,D23,2014/07/10 04:00:00+00,2014/07/10 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,July,10,191,Thursday  ,14,2014,July,10,191,Thursday  ,9,Break and Enter,1,West Humber-Clairville,-79.60307206,43.75194965,520,East,Winter,0
-8862898.158,5422354.039,14656,GO-20142469787,D23,2014/07/10 04:00:00+00,2014/07/10 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,July,10,191,Thursday  ,14,2014,July,10,191,Thursday  ,12,Break and Enter,1,West Humber-Clairville,-79.61676877,43.72091378,521,East,Winter,0
-8861303.656,5427550.258,14724,GO-20142476234,D23,2014/07/11 04:00:00+00,2014/07/11 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,July,11,192,Friday    ,13,2014,July,11,192,Friday    ,7,Break and Enter,1,West Humber-Clairville,-79.60244511,43.75463948,522,East,Winter,0
-8858632.003,5421699.128,14780,GO-20142480813,D23,2014/07/11 04:00:00+00,2014/07/12 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2014,July,12,193,Saturday  ,6,2014,July,11,192,Friday    ,18,Break and Enter,1,West Humber-Clairville,-79.57844525,43.71666178,523,West,Winter,0
-8860490.23,5419299.526,14992,GO-20142500028,D23,2014/07/10 04:00:00+00,2014/07/15 04:00:00+00,Jails / Detention Centres,Other,1460,100,Assault Peace Officer,2014,July,15,196,Tuesday   ,7,2014,July,10,191,Thursday  ,11,Assault,1,West Humber-Clairville,-79.59513798,43.70107981,524,West,Winter,0
-8863017.165,5424530.18,15158,GO-20142500850,D23,2014/07/11 04:00:00+00,2014/07/15 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,2014,July,15,196,Tuesday   ,9,2014,July,11,192,Friday    ,19,Theft Over,1,West Humber-Clairville,-79.61783783,43.73504019,525,West,Winter,0
-8861496.588,5420061.767,15264,GO-20142460277,D23,2014/07/09 04:00:00+00,2014/07/09 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2014,July,9,190,Wednesday ,7,2014,July,9,190,Wednesday ,6,Assault,1,West Humber-Clairville,-79.60417825,43.70602991,526,West,Winter,0
-8860380.303,5421323.538,15317,GO-20142526290,D23,2014/07/18 04:00:00+00,2014/07/18 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1430,100,Assault,2014,July,18,199,Friday    ,23,2014,July,18,199,Friday    ,23,Assault,1,West Humber-Clairville,-79.59415049,43.71422313,527,West,Winter,0
-8861496.588,5420061.767,15367,GO-20142529650,D23,2014/07/19 04:00:00+00,2014/07/19 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2014,July,19,200,Saturday  ,15,2014,July,19,200,Saturday  ,15,Assault,1,West Humber-Clairville,-79.60417825,43.70602991,528,West,Winter,0
-8860965.982,5423893.901,15433,GO-20142533619,D23,2014/07/19 04:00:00+00,2014/07/20 04:00:00+00,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1430,100,Assault,2014,July,20,201,Sunday    ,7,2014,July,19,200,Saturday  ,14,Assault,1,West Humber-Clairville,-79.59941174,43.73091013,529,West,Winter,0
-8861382.98,5425239.288,15482,GO-20142538837,D23,2014/07/21 04:00:00+00,2014/07/21 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2014,July,21,202,Monday    ,2,2014,July,21,202,Monday    ,2,Break and Enter,1,West Humber-Clairville,-79.60315769,43.73964264,530,West,Winter,0
-8859015.843,5416450.614,15532,GO-20142541249,D23,2014/07/20 04:00:00+00,2014/07/21 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,2120,200,B&E,2014,July,21,202,Monday    ,12,2014,July,20,201,Sunday    ,20,Break and Enter,1,West Humber-Clairville,-79.58189334,43.68257496,531,West,Winter,0
-8860640.938,5425920.81,15590,GO-20142547118,D23,2014/07/22 04:00:00+00,2014/07/22 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,July,22,203,Tuesday   ,9,2014,July,22,203,Tuesday   ,9,Assault,1,West Humber-Clairville,-79.59649182,43.74406571,532,West,Winter,0
-8860421.152,5423425.602,15718,GO-20142557803,D23,2014/07/23 04:00:00+00,2014/07/23 04:00:00+00,Retirement Home,Other,1430,100,Assault,2014,July,23,204,Wednesday ,18,2014,July,23,204,Wednesday ,17,Assault,1,West Humber-Clairville,-79.59451745,43.72787024,533,West,Winter,0
-8857320.445,5420935.747,15742,GO-20142559802,D23,2014/07/24 04:00:00+00,2014/07/24 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2014,July,24,205,Thursday  ,3,2014,July,24,205,Thursday  ,3,Assault,1,West Humber-Clairville,-79.56666332,43.71170516,534,West,Winter,0
-8859412.721,5422409.383,15779,GO-20142563067,D23,2014/07/24 04:00:00+00,2014/07/24 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,July,24,205,Thursday  ,14,2014,July,24,205,Thursday  ,13,Break and Enter,1,West Humber-Clairville,-79.58545856,43.72127309,535,West,Winter,0
-8860497.217,5424803.199,15785,GO-20142565233,D23,2014/07/24 04:00:00+00,2014/07/24 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1460,100,Assault Peace Officer,2014,July,24,205,Thursday  ,20,2014,July,24,205,Thursday  ,20,Assault,1,West Humber-Clairville,-79.59520075,43.73681225,536,West,Winter,0
-8863929.433,5425615.805,15889,GO-20142573557,D23,2014/07/26 04:00:00+00,2014/07/26 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2014,July,26,207,Saturday  ,4,2014,July,26,207,Saturday  ,2,Break and Enter,1,West Humber-Clairville,-79.62603287,43.74208627,537,West,Winter,0
-8861220.527,5421973.629,15982,GO-20142570346,D23,2014/07/01 04:00:00+00,2014/07/25 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,220,B&E W'Intent,2014,July,25,206,Friday    ,16,2014,July,1,182,Tuesday   ,0,Break and Enter,1,West Humber-Clairville,-79.60169835,43.71844401,538,West,Winter,0
-8861676.576,5424231.068,16003,GO-20142583051,D23,2014/07/27 04:00:00+00,2014/07/27 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,July,27,208,Sunday    ,15,2014,July,27,208,Sunday    ,15,Assault,1,West Humber-Clairville,-79.60579511,43.7330987,539,West,Winter,0
-8861676.576,5424231.068,16004,GO-20142583051,D23,2014/07/27 04:00:00+00,2014/07/27 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,July,27,208,Sunday    ,15,2014,July,27,208,Sunday    ,15,Assault,1,West Humber-Clairville,-79.60579511,43.7330987,540,West,Winter,0
-8861676.576,5424231.068,16005,GO-20142583051,D23,2014/07/27 04:00:00+00,2014/07/27 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,July,27,208,Sunday    ,15,2014,July,27,208,Sunday    ,15,Assault,1,West Humber-Clairville,-79.60579511,43.7330987,541,West,Winter,0
-8863473.935,5426205.397,16045,GO-20142585667,D23,2014/07/28 04:00:00+00,2014/07/28 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1420,110,Assault Bodily Harm,2014,July,28,209,Monday    ,0,2014,July,28,209,Monday    ,0,Assault,1,West Humber-Clairville,-79.62194106,43.74591258,542,West,Winter,0
-8861039.345,5426109.997,16092,GO-20142589979,D23,2014/07/21 04:00:00+00,2014/07/28 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,July,28,209,Monday    ,17,2014,July,21,202,Monday    ,1,Break and Enter,1,West Humber-Clairville,-79.60007077,43.74529347,543,West,Winter,0
-8860490.23,5419299.526,16127,GO-20142593090,D23,2014/07/29 04:00:00+00,2014/07/29 04:00:00+00,Jails / Detention Centres,Other,1460,100,Assault Peace Officer,2014,July,29,210,Tuesday   ,7,2014,July,29,210,Tuesday   ,7,Assault,1,West Humber-Clairville,-79.59513798,43.70107981,544,West,Winter,0
-8862781.687,5422736.875,16256,GO-20142607156,D23,2014/07/31 04:00:00+00,2014/07/31 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2014,July,31,212,Thursday  ,10,2014,July,31,212,Thursday  ,9,Assault,1,West Humber-Clairville,-79.61572249,43.7233992,545,West,Winter,0
-8857901.189,5418177.297,16314,GO-20142613649,D23,2014/07/31 04:00:00+00,2014/08/01 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,2014,August,1,213,Friday    ,8,2014,July,31,212,Thursday  ,17,Theft Over,1,West Humber-Clairville,-79.57188023,43.69379116,546,West,Winter,0
-8857709.296,5417623.702,16324,GO-20142614356,D23,2014/08/01 04:00:00+00,2014/08/01 04:00:00+00,Bar / Restaurant,Commercial,2120,220,B&E W'Intent,2014,August,1,213,Friday    ,11,2014,August,1,213,Friday    ,4,Break and Enter,1,West Humber-Clairville,-79.57015643,43.69019534,547,West,Winter,0
-8857964.826,5421754.513,16361,GO-20142618115,D23,2014/07/28 04:00:00+00,2014/08/01 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,2014,August,1,213,Friday    ,20,2014,July,28,209,Monday    ,12,Theft Over,1,West Humber-Clairville,-79.57245189,43.71702138,548,West,Winter,0
-8863059.034,5424117.868,16363,GO-20142618777,D23,2014/08/01 04:00:00+00,2014/08/01 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2014,August,1,213,Friday    ,22,2014,August,1,213,Friday    ,20,Assault,1,West Humber-Clairville,-79.61821394,43.73236392,549,West,Winter,0
-8863017.165,5424530.18,16564,GO-20142634597,D23,2014/08/04 04:00:00+00,2014/08/04 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,220,B&E W'Intent,2014,August,4,216,Monday    ,15,2014,August,4,216,Monday    ,13,Break and Enter,1,West Humber-Clairville,-79.61783783,43.73504019,550,West,Winter,0
-8861496.588,5420061.767,16567,GO-20142635257,D23,2014/08/04 04:00:00+00,2014/08/04 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,100,Robbery With Weapon,2014,August,4,216,Monday    ,16,2014,August,4,216,Monday    ,16,Robbery,1,West Humber-Clairville,-79.60417825,43.70602991,551,West,Winter,0
-8861496.588,5420061.767,16568,GO-20142635257,D23,2014/08/04 04:00:00+00,2014/08/04 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,220,Robbery - Other,2014,August,4,216,Monday    ,16,2014,August,4,216,Monday    ,16,Robbery,1,West Humber-Clairville,-79.60417825,43.70602991,552,West,Winter,0
-8861838.031,5423994.886,16587,GO-20142636364,D23,2014/08/04 04:00:00+00,2014/08/04 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,220,B&E W'Intent,2014,August,4,216,Monday    ,19,2014,August,4,216,Monday    ,14,Break and Enter,1,West Humber-Clairville,-79.60724549,43.73156564,553,West,Winter,0
-8861496.588,5420061.767,16597,GO-20142637664,D23,2014/08/05 04:00:00+00,2014/08/05 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2014,August,5,217,Tuesday   ,1,2014,August,5,217,Tuesday   ,0,Assault,1,West Humber-Clairville,-79.60417825,43.70602991,554,West,Winter,0
-8857320.445,5420935.747,16697,GO-20142646968,D23,2014/08/06 04:00:00+00,2014/08/06 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2014,August,6,218,Wednesday ,12,2014,August,6,218,Wednesday ,12,Assault,1,West Humber-Clairville,-79.56666332,43.71170516,555,West,Winter,0
-8857320.445,5420935.747,16698,GO-20142646968,D23,2014/08/06 04:00:00+00,2014/08/06 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2014,August,6,218,Wednesday ,12,2014,August,6,218,Wednesday ,12,Assault,1,West Humber-Clairville,-79.56666332,43.71170516,556,West,Winter,0
-8861142.947,5424143.061,16813,GO-20142656037,D23,2014/08/03 04:00:00+00,2014/08/07 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2014,August,7,219,Thursday  ,18,2014,August,3,215,Sunday    ,12,Break and Enter,1,West Humber-Clairville,-79.60100144,43.73252745,557,West,Winter,0
-8862791.419,5422812.428,16842,GO-20142661125,D23,2014/08/06 04:00:00+00,2014/08/08 04:00:00+00,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,1430,100,Assault,2014,August,8,220,Friday    ,14,2014,August,6,218,Wednesday ,14,Assault,1,West Humber-Clairville,-79.61580992,43.72388969,558,West,Winter,0
-8860949.337,5427190.018,16851,GO-20142661135,D23,2014/08/08 04:00:00+00,2014/08/08 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2014,August,8,220,Friday    ,16,2014,August,8,220,Friday    ,11,Assault,1,West Humber-Clairville,-79.59926221,43.75230198,559,West,Winter,0
-8860842.333,5425342.535,17041,GO-20142676302,D23,2014/08/10 04:00:00+00,2014/08/10 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1410,100,Aggravated Assault,2014,August,10,222,Sunday    ,20,2014,August,10,222,Sunday    ,20,Assault,1,West Humber-Clairville,-79.59830098,43.74031273,560,West,Winter,0
-8860842.333,5425342.535,17042,GO-20142676302,D23,2014/08/10 04:00:00+00,2014/08/10 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,2014,August,10,222,Sunday    ,20,2014,August,10,222,Sunday    ,20,Assault,1,West Humber-Clairville,-79.59830098,43.74031273,561,West,Winter,0
-8860421.152,5423425.602,17058,GO-20142676213,D23,2014/07/26 04:00:00+00,2014/08/10 04:00:00+00,Retirement Home,Other,1430,100,Assault,2014,August,10,222,Sunday    ,22,2014,July,26,207,Saturday  ,17,Assault,1,West Humber-Clairville,-79.59451745,43.72787024,562,West,Winter,0
